report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,debt_to_ebitda
2020-03-31,3001000000.0,2036000000,2488000000.0,145682000000,6693000000.0,3920000000.0,4893000000.0,,-46000000.0,-315000000.0,,128200000.0,126400000.0,54041000000.0,135269000000.0,138989000000.0,3720000000.0,200000000.0,46853000000.0,0.30419841625578964,0.01397564558421768,0.6784405198267244,,0.5856865381742119,0.3995076477241644,0.3995076477241644,0.017078293818042038,0.23442947328747762,15.881435257410297,,
2020-06-30,2712000000.0,-539000000,-223000000.0,154902000000,6500000000.0,4524000000.0,-190000000.0,,-41000000.0,-13000000.0,,125000000.0,125000000.0,55701000000.0,144078000000.0,148402000000.0,4324000000.0,200000000.0,48406000000.0,-0.08292307692307692,-0.00347961937224826,-0.1987463126843658,,0.696,0.3866030899929205,0.3866030899929205,-0.0014396198887038256,-0.02022859216255443,-4.312,,
2020-09-30,3003000000.0,-140000000,23000000.0,158687000000,6067000000.0,4934000000.0,936000000.0,,-170000000.0,44000000.0,,124900000.0,123000000.0,55788000000.0,147886000000.0,152620000000.0,4734000000.0,200000000.0,48405000000.0,-0.023075655183781112,-0.0008822398810236504,-0.046620046620046623,,0.8132520191198286,0.3772365200221792,0.3772365200221792,0.000144939409025314,0.0020907190255431323,-1.120896717373899,,
2020-12-31,3183000000.0,177000000,349000000.0,165883000000,5867000000.0,4944000000.0,-1016000000.0,,-283000000.0,-13000000.0,,124700000.0,120800000.0,57613000000.0,155272000000.0,160016000000.0,4744000000.0,200000000.0,49794000000.0,0.030168740412476563,0.0010670171144722485,0.05560791705937795,,0.8426793932162945,0.3710456489257561,0.3710456489257561,0.002103892502546976,0.032281935066136344,1.4194065757818766,,
2021-03-31,3350000000.0,437000000,694000000.0,165737000000,5502000000.0,5705000000.0,-1000000000.0,,-42000000.0,-56000000.0,,122200000.0,119800000.0,56904000000.0,154730000000.0,160235000000.0,5505000000.0,200000000.0,48866000000.0,0.07942566339512905,0.0026367075547403416,0.13044776119402984,,1.0368956743002544,0.36776320041362376,0.36776320041362376,0.004187357077779856,0.06192558222539484,3.576104746317512,,
2021-06-30,3418000000.0,591000000,888000000.0,171703000000,5686000000.0,5591000000.0,1931000000.0,,-167000000.0,-130000000.0,,122200000.0,119800000.0,58602000000.0,160626000000.0,166017000000.0,5391000000.0,200000000.0,50572000000.0,0.10393950052761168,0.0034419899477586297,0.17290813341135167,,0.983292296869504,0.3648350827387845,0.3648350827387845,0.0051717209367337785,0.07874434690077148,4.8363338788870704,,
2021-09-30,2903000000.0,1031000000,1506000000.0,170726000000,5707000000.0,5194000000.0,-931000000.0,,-236000000.0,-239000000.0,,117600000.0,114600000.0,59412000000.0,160025000000.0,165019000000.0,4994000000.0,200000000.0,43492000000.0,0.18065533555282987,0.006038916158054426,0.3551498449879435,,0.910110390748204,0.3712669895328855,0.3712669895328855,0.008821152021367571,0.13815246307678195,8.767006802721088,,
2021-12-31,3718000000.0,1358000000,1123000000.0,175910000000,5941000000.0,5196000000.0,3325000000.0,,413000000.0,-343000000.0,-259000000.0,117600000.0,114600000.0,158955000000.0,156195000000.0,169969000000.0,4996000000.0,200000000.0,45242000000.0,0.22858104696179093,0.0077198567449263825,0.3652501344809037,,0.8746002356505639,1.017670219917411,1.017670219917411,0.006383946336194645,0.10083505432342642,11.547619047619047,864000000.0,6.013888888888889
2022-03-31,3627000000.0,825000000,1281000000.0,167525000000,5010000000.0,4686000000.0,409000000.0,3625000000.0,-181000000.0,-181000000.0,,116200000.0,113700000.0,150821000000.0,149192000000.0,162515000000.0,4486000000.0,200000000.0,44959000000.0,0.16467065868263472,0.004924638113714371,0.22746071133167908,0.9994485800937414,0.9353293413173652,1.0109188160223068,1.0109188160223068,0.007646619907476496,0.13211633663366337,7.099827882960413,,
2022-06-30,3486000000.0,614000000,1337000000.0,158497000000,4304000000.0,5102000000.0,1409000000.0,3341000000.0,-44000000.0,-159000000.0,,114400000.0,112300000.0,141775000000.0,139684000000.0,154193000000.0,4902000000.0,200000000.0,47651000000.0,0.14265799256505576,0.0038738903575461997,0.17613310384394723,0.9584050487664946,1.1854089219330854,1.0149695025915637,1.0149695025915637,0.0084354908925721,0.14214331277907719,5.3671328671328675,,
