report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,fcf,operating_cash_flow,shares_diluted,shares_basic,cogs,gross_profit,total_liabilities,current_assets,current_liabilities,long_term_debt,short_term_debt,cash,tax_expense,capex,depreciation,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,fcf_margin,debt_to_ebitda
2024-09-30,,,,,,0.0,,,1210000000.0,1210000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-31,6576000000.0,2131000000.0,1347000000.0,88287000000.0,49325000000.0,19869000000.0,1141000000.0,1388000000.0,1207000000.0,1203000000.0,4331000000.0,2245000000.0,38962000000.0,7655000000.0,7253000000.0,19215000000.0,654000000.0,1334000000.0,-2370000000.0,-247000000.0,234000000.0,0.04320324379118094,0.024137188940614132,0.3240571776155718,0.34139294403892945,0.402818043588444,1.0554253412381083,1.0554253412381083,0.015257059363213157,0.019467005809752292,1.7655343827671914,1581000000.0,0.1735097323600973,12.567362428842504
2025-03-31,5999000000.0,712000000.0,1196000000.0,90274000000.0,49605000000.0,21603000000.0,482000000.0,720000000.0,1198000000.0,1194000000.0,3935000000.0,2064000000.0,40669000000.0,9458000000.0,7235000000.0,20925000000.0,678000000.0,2787000000.0,304000000.0,-238000000.0,231000000.0,0.014353391795181938,0.007887099275538914,0.11868644774129021,0.34405734289048173,0.43550045358330813,1.307256392536282,1.307256392536282,0.013248554401045705,0.016795865633074936,0.5943238731218697,1427000000.0,0.08034672445407567,15.13875262789068
2025-06-30,6352000000.0,-7824000000.0,1292000000.0,81581000000.0,41492000000.0,21211000000.0,1022000000.0,1209000000.0,1185000000.0,1185000000.0,4169000000.0,2183000000.0,40089000000.0,9241000000.0,8624000000.0,19307000000.0,1904000000.0,2564000000.0,-344000000.0,-187000000.0,241000000.0,-0.1885664706449436,-0.09590468368860397,-1.2317380352644836,0.3436712846347607,0.5112069796587294,1.0715445269016697,1.0715445269016697,0.01583702087495863,0.02060507471731815,-6.60253164556962,1533000000.0,0.1608942065491184,13.836268754076974
2025-09-30,6237000000.0,615000000.0,1060000000.0,81695000000.0,41579000000.0,21192000000.0,986000000.0,1157000000.0,1186000000.0,1184000000.0,4247000000.0,1990000000.0,40116000000.0,9988000000.0,8863000000.0,19287000000.0,1905000000.0,3134000000.0,194000000.0,-171000000.0,245000000.0,0.014791120517568965,0.007528000489626048,0.0986050986050986,0.31906365239698575,0.5096803674932057,1.1269321900033848,1.1269321900033848,0.01297509027480262,0.016886778926574374,0.5185497470489039,1305000000.0,0.1580888247554914,16.239080459770115
2025-12-31,6354000000.0,651000000.0,1089000000.0,81786000000.0,41789000000.0,21219000000.0,1171000000.0,1376000000.0,,,4282000000.0,2072000000.0,39997000000.0,10127000000.0,8778000000.0,19311000000.0,1908000000.0,3675000000.0,249000000.0,-205000000.0,251000000.0,0.015578262222115868,0.007959797520358008,0.1024551463644948,0.3260937991816179,0.5077652013687812,1.1536796536796536,1.1536796536796536,0.013315237326681828,0.017283519553072627,,1340000000.0,0.1842933585143217,15.835074626865671
