report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,tax_expense,shares_diluted,shares_basic,total_liabilities,long_term_debt,cash,roe,roa,net_margin,debt_equity,roi,roic,eps
2023-03-31,10984000000.0,30000000,6671000000.0,536627000000,46306000000.0,52468000000.0,497000000.0,144000000.0,744099186.0,738661428.0,490321000000.0,52468000000.0,1923000000.0,0.000647864207662074,5.5904753208466963e-05,0.0027312454479242534,1.13307130825379,0.012431353621789437,0.06753801607710531,0.04031720577638154
2023-06-30,7378000000.0,1493000000,972000000.0,537138000000,46491000000.0,50940000000.0,614000000.0,-45000000.0,730547112.0,725754549.0,490647000000.0,50940000000.0,2283000000.0,0.03211374244477426,0.0027795464107920123,0.20235836269991866,1.0956959411498999,0.0018095908314064541,0.009976290913569602,2.043673810320942
2023-09-30,7267000000.0,2027000000,1238000000.0,521521000000,43213000000.0,49029000000.0,3513000000.0,-399000000.0,718727312.0,712598496.0,478308000000.0,49029000000.0,1994000000.0,0.046907180709508715,0.0038867083012956334,0.2789321590752718,1.134589128271585,0.002373825790332508,0.013421218100214653,2.8202629372181143
2023-12-31,6799000000.0,93000000,869000000.0,539306000000,51301000000.0,14133000000.0,1619000000.0,383000000.0,708033686.0,701485716.0,488005000000.0,14133000000.0,1540000000.0,0.0018128301592561548,0.00017244384449644542,0.013678482129724959,0.27549170581470145,0.0016113301168538825,0.013280557508329004,0.13134968270422093
2024-03-31,6772000000.0,1216000000,1183000000.0,544121000000,49110000000.0,48107000000.0,521000000.0,-261000000.0,687961518.0,682576848.0,495011000000.0,48107000000.0,1816000000.0,0.024760741193239667,0.0022347970396290532,0.1795629060838748,0.9795764610059051,0.0021741487647049095,0.012168653630537868,1.767540724567097
2024-06-30,6552000000.0,-3977000000,633000000.0,167890000000,44475000000.0,9940000000.0,928000000.0,-142000000.0,666955168.0,661092967.0,123415000000.0,9940000000.0,1381000000.0,-0.08942102304665542,-0.023688129132169874,-0.6069902319902319,0.22349634626194492,0.003770325808565132,0.011632821832215381,-5.962919534645543
2024-09-30,6908000000.0,459000000,926000000.0,169449000000,45073000000.0,10054000000.0,1699000000.0,-168000000.0,647365442.0,641621768.0,124376000000.0,10054000000.0,1472000000.0,0.010183480132229939,0.002708779632809872,0.06644470179502027,0.22306036873516297,0.005464771111071768,0.01679757650516081,0.7090276530392859
2024-12-31,7094000000.0,898000000,1063000000.0,161322000000,42550000000.0,8922000000.0,125000000.0,-599000000.0,627289135.0,620940268.0,118772000000.0,8922000000.0,1302000000.0,0.02110458284371328,0.005566506738076642,0.12658584719481253,0.20968272620446535,0.006589305860329031,0.02065200497357787,1.4315567573157473
