year_quarter,ticker,agent,agent_score,final_score,feature,feature_value,feature_present
2025YQ1,A,fundamental,0.8240174651145935,0.42554247690463626,net_income_yoy_growth,-0.2297551789077213,True
2025YQ1,A,fundamental,0.8240174651145935,0.42554247690463626,net_margin_trend_2y,0.02655637800017164,True
2025YQ1,A,fundamental,0.8240174651145935,0.42554247690463626,current_ratio,2.0891820580474936,True
2025YQ1,A,fundamental,0.8240174651145935,0.42554247690463626,accruals_ratio,0.014266419044403175,True
2025YQ1,A,fundamental,0.8240174651145935,0.42554247690463626,current_ratio_change_yoy,-0.5221716537428995,True
2025YQ1,A,fundamental,0.8240174651145935,0.42554247690463626,ebitda_margin,0.263801756587202,True
2025YQ1,A,fundamental,0.8240174651145935,0.42554247690463626,revenue_yoy_growth,0.09968935329003106,True
2025YQ1,A,valuation,0.3180094356231405,0.42554247690463626,ev_to_ebitda,,False
2025YQ1,A,valuation,0.3180094356231405,0.42554247690463626,pb_ratio,,False
2025YQ1,A,valuation,0.3180094356231405,0.42554247690463626,ps_ratio,,False
2025YQ1,A,valuation,0.3180094356231405,0.42554247690463626,earnings_yield,0.030009655053356933,True
2025YQ1,A,valuation,0.3180094356231405,0.42554247690463626,pe_ratio,33.322608947753906,True
2025YQ1,A,valuation,0.3180094356231405,0.42554247690463626,pb_vs_5y_median,,False
2025YQ1,A,momentum,0.35430404076996685,0.42554247690463626,vol_ratio_20_50,1.0708568712000506,True
2025YQ1,A,momentum,0.35430404076996685,0.42554247690463626,macd_signal,1.0033929249190585,True
2025YQ1,A,momentum,0.35430404076996685,0.42554247690463626,volatility_60d,0.22896543111525677,True
2025YQ1,A,momentum,0.35430404076996685,0.42554247690463626,momentum_3m,0.009343273948545061,True
2025YQ1,A,momentum,0.35430404076996685,0.42554247690463626,atr_14,3.6840490047714756,True
2025YQ1,A,momentum,0.35430404076996685,0.42554247690463626,volatility_20d,0.25232460781001714,True
2025YQ1,A,momentum,0.35430404076996685,0.42554247690463626,momentum_6m,-0.006589023116679971,True
2025YQ1,A,momentum,0.35430404076996685,0.42554247690463626,momentum_1m,-0.05315326818632038,True
2025YQ1,A,bear,0.7254522935992733,0.42554247690463626,current_ratio,2.0891820580474936,True
2025YQ1,A,bear,0.7254522935992733,0.42554247690463626,insider_net_ratio_90d,0.723402940558533,True
2025YQ1,A,bear,0.7254522935992733,0.42554247690463626,debt_to_ebitda,1.94269340974212,True
2025YQ1,A,bear,0.7254522935992733,0.42554247690463626,interest_coverage,15.5,True
2025YQ1,A,sentiment,0.5,0.42554247690463626,__no_feature_list__,,False
2025YQ1,A,sector_rotation,0.9413921277353998,0.42554247690463626,net_income_yoy_growth,-0.2297551789077213,True
2025YQ1,A,sector_rotation,0.9413921277353998,0.42554247690463626,eps_yoy_growth,-1.0,True
2025YQ1,A,sector_rotation,0.9413921277353998,0.42554247690463626,revenue_yoy_growth,0.09968935329003106,True
2025YQ1,A,sector_rotation,0.9413921277353998,0.42554247690463626,momentum_3m,0.009343273948545061,True
2025YQ1,A,meta_learner,0.42554247690463626,0.42554247690463626,fundamental_score,0.8240174651145935,True
2025YQ1,A,meta_learner,0.42554247690463626,0.42554247690463626,valuation_score,0.3180094356231405,True
2025YQ1,A,meta_learner,0.42554247690463626,0.42554247690463626,momentum_score,0.35430404076996685,True
2025YQ1,A,meta_learner,0.42554247690463626,0.42554247690463626,bear_score,0.7254522935992733,True
2025YQ1,A,meta_learner,0.42554247690463626,0.42554247690463626,sentiment_score,0.5,True
2025YQ1,A,meta_learner,0.42554247690463626,0.42554247690463626,sector_score,0.9413921277353998,True
2025YQ1,A,meta_learner,0.42554247690463626,0.42554247690463626,fundamental_score_sector_rank,,False
2025YQ1,A,meta_learner,0.42554247690463626,0.42554247690463626,valuation_score_sector_rank,,False
2025YQ1,A,meta_learner,0.42554247690463626,0.42554247690463626,momentum_score_sector_rank,,False
2025YQ1,A,meta_learner,0.42554247690463626,0.42554247690463626,sentiment_score_sector_rank,,False
2025YQ1,A,meta_learner,0.42554247690463626,0.42554247690463626,sector_x_momentum,,False
2025YQ1,A,meta_learner,0.42554247690463626,0.42554247690463626,agent_score_mean,,False
2025YQ1,A,meta_learner,0.42554247690463626,0.42554247690463626,agent_score_std,,False
2025YQ1,A,meta_learner,0.42554247690463626,0.42554247690463626,agent_score_max,,False
2025YQ1,A,meta_learner,0.42554247690463626,0.42554247690463626,agent_score_min,,False
2025YQ1,A,meta_learner,0.42554247690463626,0.42554247690463626,agent_score_range,,False
2025YQ1,A,meta_learner,0.42554247690463626,0.42554247690463626,bullish_agent_score_count,,False
2025YQ1,A,meta_learner,0.42554247690463626,0.42554247690463626,consensus_score_strength,,False
2025YQ1,A,meta_learner,0.42554247690463626,0.42554247690463626,confidence_weighted_score_mean,,False
2025YQ1,AAPL,fundamental,0.9187203645706177,0.5066765265638069,net_income_yoy_growth,0.07117584620827928,True
2025YQ1,AAPL,fundamental,0.9187203645706177,0.5066765265638069,net_margin_trend_2y,0.02826249024441511,True
2025YQ1,AAPL,fundamental,0.9187203645706177,0.5066765265638069,current_ratio,0.9229383853427076,True
2025YQ1,AAPL,fundamental,0.9187203645706177,0.5066765265638069,accruals_ratio,0.018585523925774155,True
2025YQ1,AAPL,fundamental,0.9187203645706177,0.5066765265638069,current_ratio_change_yoy,-0.14960608257246943,True
2025YQ1,AAPL,fundamental,0.9187203645706177,0.5066765265638069,ebitda_margin,0.3693644408688656,True
2025YQ1,AAPL,fundamental,0.9187203645706177,0.5066765265638069,revenue_yoy_growth,0.03951494877691825,True
