ticker,final_score,label,fundamental_score,valuation_score,momentum_score,bear_score,sentiment_score,sector_score,rank,selected,common_score,common_label,score_gap_vs_threshold,score_gap_vs_selected_cutoff,selected_cutoff_score,selected_rank,selection_reason,above_threshold,distance_to_threshold,selected_position
LEN,0.5480520939974536,0,0.7579424381256104,0.8514596446033862,0.7314685757454855,0.7108358267813675,0.5,0.8648481080550751,28,False,0.5480520939974536,Outperform,-0.0019479060025464623,-0.02751571549898535,0.5755678094964389,,below_threshold,False,-0.0019479060025464623,
BDX,0.5478717568905876,1,0.7378274202346802,0.5865685426824339,0.5305812603507372,0.6923830105168909,0.5,0.6828294465118497,29,False,0.5478717568905876,Outperform,-0.0021282431094123977,-0.027696052605851285,0.5755678094964389,,below_threshold,False,-0.0021282431094123977,
KKR,0.5473277529219408,0,0.685451328754425,0.8015151015801976,0.49611339911349406,0.7646968966329043,0.5,0.6607951807999725,30,False,0.5473277529219408,Outperform,-0.0026722470780592422,-0.02824005657449813,0.5755678094964389,,below_threshold,False,-0.0026722470780592422,
BX,0.5469351035854643,0,0.6884875297546387,0.789821840794161,0.5967832022962705,0.6963489680561823,0.5,0.6607951807999725,31,False,0.5469351035854643,Outperform,-0.003064896414535778,-0.028632705910974665,0.5755678094964389,,below_threshold,False,-0.003064896414535778,
PCAR,0.5447938956556654,1,0.4288003742694855,0.8490648322502057,0.5431031003137032,0.8105836176497297,0.5,0.646431545661399,32,False,0.5447938956556654,Outperform,-0.005206104344334661,-0.030773913840773548,0.5755678094964389,,below_threshold,False,-0.005206104344334661,
MAA,0.5446927658615351,0,0.45383164286613464,0.8398901111067598,0.5891894367627403,0.7409882539860226,0.5,0.5969527314004374,33,False,0.5446927658615351,Outperform,-0.0053072341384649,-0.030875043634903787,0.5755678094964389,,below_threshold,False,-0.0053072341384649,
GWW,0.5444599687787351,0,0.7147679328918457,0.9987723789999237,0.9904136317066127,0.7430151679952168,0.5,0.9299144700380935,34,False,0.5444599687787351,Outperform,-0.005540031221264896,-0.031107840717703783,0.5755678094964389,,below_threshold,False,-0.005540031221264896,
PFG,0.5441285027609307,1,0.8759843111038208,0.670067428004565,0.5180113445358827,0.6997424712497265,0.5,0.6607951807999725,35,False,0.5441285027609307,Outperform,-0.005871497239069323,-0.03143930673550821,0.5755678094964389,,below_threshold,False,-0.005871497239069323,
NTRS,0.5435676325907474,1,0.7789672017097473,0.8264220477140344,0.47328281271204425,0.7241137652383502,0.5,0.6607951807999725,36,False,0.5435676325907474,Outperform,-0.006432367409252682,-0.03200017690569157,0.5755678094964389,,below_threshold,False,-0.006432367409252682,
RJF,0.5431764040629484,0,0.6078248023986816,0.9070332883365257,0.47371019703135897,0.6944703222828152,0.5,0.6607951807999725,37,False,0.5431764040629484,Outperform,-0.006823595937051619,-0.032391405433490505,0.5755678094964389,,below_threshold,False,-0.006823595937051619,
DE,0.5430864858111119,1,0.8898325562477112,0.34693127456762496,0.5552502529113839,0.87153876166457,0.5,0.646431545661399,38,False,0.5430864858111119,Outperform,-0.006913514188888192,-0.03248132368532708,0.5755678094964389,,below_threshold,False,-0.006913514188888192,
BEN,0.5428893832259292,1,0.6747593283653259,0.6981302828418027,0.6523948991666841,0.6415963998875022,0.5,0.6607951807999725,39,False,0.5428893832259292,Outperform,-0.007110616774070877,-0.032678426270509764,0.5755678094964389,,below_threshold,False,-0.007110616774070877,
AIG,0.5425944419577226,1,0.7158873677253723,0.6920156750750993,0.6065071924141766,0.684330538246282,0.5,0.6607951807999725,40,False,0.5425944419577226,Outperform,-0.007405558042277494,-0.03297336753871638,0.5755678094964389,,below_threshold,False,-0.007405558042277494,
MET,0.5419016604933754,0,0.7473993301391602,0.8134362835534479,0.5210704365274915,0.646767886532531,0.5,0.6607951807999725,41,False,0.5419016604933754,Outperform,-0.008098339506624641,-0.03366614900306353,0.5755678094964389,,below_threshold,False,-0.008098339506624641,
AXP,0.5413526318085775,1,0.6455713510513306,0.7283123538947119,0.5635824855043311,0.7526511551716651,0.5,0.6607951807999725,42,False,0.5413526318085775,Outperform,-0.008647368191422533,-0.03421517768786142,0.5755678094964389,,below_threshold,False,-0.008647368191422533,
PH,0.5412952451312903,1,0.8485126495361328,0.6765144442209673,0.6096860665014867,0.7925094171714372,0.5,0.646431545661399,43,False,0.5412952451312903,Outperform,-0.008704754868709697,-0.03427256436514858,0.5755678094964389,,below_threshold,False,-0.008704754868709697,
MGM,0.5410886930308358,0,0.8232277631759644,0.9192966154435083,0.5735866137644939,0.6091784539534255,0.5,0.6160293681440231,44,False,0.5410886930308358,Outperform,-0.008911306969164201,-0.03447911646560309,0.5755678094964389,,below_threshold,False,-0.008911306969164201,
CPT,0.5410572279182924,0,0.45383164286613464,0.9014447774815891,0.6763485700478103,0.6726840086825356,0.5,0.5969527314004374,45,False,0.5410572279182924,Outperform,-0.008942772081707684,-0.03451058157814657,0.5755678094964389,,below_threshold,False,-0.008942772081707684,
IVZ,0.5393776760931277,1,0.5616681575775146,0.6920156750750993,0.6334452139090012,0.7304534815492223,0.5,0.6607951807999725,46,False,0.5393776760931277,Outperform,-0.010622323906872344,-0.03619013340331123,0.5755678094964389,,below_threshold,False,-0.010622323906872344,
GS,0.5387621900385112,1,0.7182266712188721,0.8686082517030992,0.3961270950638735,0.7025501194602117,0.5,0.6607951807999725,47,False,0.5387621900385112,Outperform,-0.01123780996148882,-0.03680561945792771,0.5755678094964389,,below_threshold,False,-0.01123780996148882,
AZO,0.5386546031289985,0,0.3819830119609833,0.9094292620466778,0.6962653223328547,0.627855481163225,0.5,0.6797508205004759,48,False,0.5386546031289985,Outperform,-0.011345396871001556,-0.03691320636744044,0.5755678094964389,,below_threshold,False,-0.011345396871001556,
ABT,0.5386388704209284,0,0.8167931437492371,0.38791503120707804,0.5339416191621605,0.7241160709231721,0.5,0.6828294465118497,49,False,0.5386388704209284,Outperform,-0.01136112957907165,-0.036928939075510536,0.5755678094964389,,below_threshold,False,-0.01136112957907165,
ULTA,0.5385318848085928,1,0.8407585024833679,0.5324457103002279,0.6305513293360352,0.6961199991321405,0.5,0.6797508205004759,50,False,0.5385318848085928,Outperform,-0.011468115191407224,-0.03703592468784611,0.5755678094964389,,below_threshold,False,-0.011468115191407224,
PRU,0.5383503228910869,0,0.6340519189834595,0.7839209938562904,0.5691858292086,0.6876514058398457,0.5,0.6607951807999725,51,False,0.5383503228910869,Outperform,-0.011649677108913181,-0.03721748660535207,0.5755678094964389,,below_threshold,False,-0.011649677108913181,
BSX,0.5379298611895604,0,0.90125972032547,0.6504521703913471,0.5117812999340239,0.6881516944738517,0.5,0.6828294465118497,52,False,0.5379298611895604,Outperform,-0.012070138810439612,-0.0376379483068785,0.5755678094964389,,below_threshold,False,-0.012070138810439612,
ABBV,0.5371369313797526,1,0.8938513398170471,0.6668085285291093,0.4436544436647675,0.6728314802867225,0.5,0.6857522023443424,53,False,0.5371369313797526,Outperform,-0.012863068620247442,-0.03843087811668633,0.5755678094964389,,below_threshold,False,-0.012863068620247442,
AON,0.5363769533278556,0,0.6313936114311218,0.7030962864949756,0.5607244228332257,0.7322873121376365,0.5,0.6607951807999725,54,False,0.5363769533278556,Outperform,-0.013623046672144423,-0.03919085616858331,0.5755678094964389,,below_threshold,False,-0.013623046672144423,
FICO,0.5361599445152264,0,0.638984739780426,0.7019194318421954,0.5278701789783639,0.7539437961545903,0.5,0.6857522023443424,55,False,0.5361599445152264,Outperform,-0.013840055484773628,-0.039407864981212515,0.5755678094964389,,below_threshold,False,-0.013840055484773628,
ACGL,0.5348301497212647,1,0.8645063042640686,0.27156123289625983,0.6927251328607702,0.713295333568159,0.5,0.6607951807999725,56,False,0.5348301497212647,Outperform,-0.015169850278735297,-0.040737659775174184,0.5755678094964389,,below_threshold,False,-0.015169850278735297,
NI,0.5334600524456433,0,0.8178578615188599,0.3329431049908433,0.6928145985171613,0.6783761364297771,0.5,0.39735391781840607,57,False,0.5334600524456433,Outperform,-0.016539947554356726,-0.04210775705079561,0.5755678094964389,,below_threshold,False,-0.016539947554356726,
LH,0.5332976135504137,1,0.8610382080078125,0.3591683818949762,0.6326730871370105,0.7072501777379038,0.5,0.6828294465118497,58,False,0.5332976135504137,Outperform,-0.016702386449586326,-0.04227019594602521,0.5755678094964389,,below_threshold,False,-0.016702386449586326,
PAYX,0.5320294975683342,0,0.5765737295150757,0.8957178427654882,0.584556090030636,0.7005863409900247,0.5,0.8752175491519942,59,False,0.5320294975683342,Outperform,-0.01797050243166587,-0.043538311928104756,0.5755678094964389,,below_threshold,False,-0.01797050243166587,
COF,0.5307179390896094,0,0.7182266712188721,0.637572499273542,0.5132634440568812,0.6976182827421544,0.5,0.6607951807999725,60,False,0.5307179390896094,Outperform,-0.01928206091039064,-0.04484987040682953,0.5755678094964389,,below_threshold,False,-0.01928206091039064,
TJX,0.5305367156658173,1,0.8851073980331421,0.7031449752785975,0.5080089951256825,0.7154575225929255,0.5,0.6797508205004759,61,False,0.5305367156658173,Outperform,-0.019463284334182762,-0.04503109383062165,0.5755678094964389,,below_threshold,False,-0.019463284334182762,
WTW,0.5299383300380626,0,0.4669824242591858,0.6920156750750993,0.6161167544464612,0.7683730278424137,0.5,0.6607951807999725,62,False,0.5299383300380626,Outperform,-0.02006166996193748,-0.045629479458376365,0.5755678094964389,,below_threshold,False,-0.02006166996193748,
WELL,0.5297655019107336,1,0.45383164286613464,0.8095533299384143,0.6954668677585615,0.6600787402371595,0.5,0.5969527314004374,63,False,0.5297655019107336,Outperform,-0.020234498089266473,-0.04580230758570536,0.5755678094964389,,below_threshold,False,-0.020234498089266473,
EBAY,0.5291228181456207,1,0.765996515750885,0.7490172828311282,0.4331205920227264,0.7451120739181025,0.5,0.6797508205004759,64,False,0.5291228181456207,Outperform,-0.020877181854379367,-0.046444991350818254,0.5755678094964389,,below_threshold,False,-0.020877181854379367,
AMT,0.5290138934526963,1,0.5571557283401489,0.7094038534350963,0.5878296653837691,0.637489641574716,0.5,0.5969527314004374,65,False,0.5290138934526963,Outperform,-0.020986106547303707,-0.046553916043742594,0.5755678094964389,,below_threshold,False,-0.020986106547303707,
ED,0.5289358276171419,1,0.7764524221420288,0.9478949718765294,0.4413416991969035,0.7184579857424456,0.5,0.39735391781840607,66,False,0.5289358276171419,Outperform,-0.02106417238285818,-0.04663198187929707,0.5755678094964389,,below_threshold,False,-0.02106417238285818,
CVS,0.5288186422078199,1,0.7710747718811035,0.39803470998543333,0.6930371862694071,0.66879416537388,0.5,0.6828294465118497,67,False,0.5288186422078199,Outperform,-0.02118135779218011,-0.046749167288619,0.5755678094964389,,below_threshold,False,-0.02118135779218011,
SPGI,0.5281174490338876,0,0.8338468074798584,0.7083184362002998,0.4787126275750388,0.634348426290086,0.5,0.6607951807999725,68,False,0.5281174490338876,Outperform,-0.02188255096611247,-0.047450360462551355,0.5755678094964389,,below_threshold,False,-0.02188255096611247,
REG,0.5280390690649376,1,0.45383164286613464,0.598101939447595,0.5886607670686828,0.7683740233565861,0.5,0.5969527314004374,69,False,0.5280390690649376,Outperform,-0.02196093093506246,-0.04752874043150135,0.5755678094964389,,below_threshold,False,-0.02196093093506246,
ORLY,0.526768965985805,0,0.647770345211029,0.5324999494497207,0.5822495108109166,0.860096176983213,0.5,0.6797508205004759,70,False,0.526768965985805,Outperform,-0.023231034014195018,-0.048798843510633905,0.5755678094964389,,below_threshold,False,-0.023231034014195018,
CCL,0.5261941881939154,1,0.5197786688804626,0.9244501012205067,0.6798447013023272,0.5342755192912919,0.5,0.6160293681440231,71,False,0.5261941881939154,Outperform,-0.023805811806084654,-0.04937362130252354,0.5755678094964389,,below_threshold,False,-0.023805811806084654,
BIIB,0.5259424110388349,1,0.3537130057811737,0.4565502171864339,0.7576544477707644,0.7268674287888054,0.5,0.6857522023443424,72,False,0.5259424110388349,Outperform,-0.024057588961165166,-0.04962539845760405,0.5755678094964389,,below_threshold,False,-0.024057588961165166,
HSIC,0.5255202615880702,1,0.7124066352844238,0.8646434634406961,0.40296345484019636,0.6527259826387712,0.5,0.6828294465118497,73,False,0.5255202615880702,Outperform,-0.024479738411929852,-0.05004754790836874,0.5755678094964389,,below_threshold,False,-0.024479738411929852,
WRB,0.5253997388260445,1,0.5808431506156921,0.6918542368511249,0.6014303962013086,0.6485747902215286,0.5,0.6607951807999725,74,False,0.5253997388260445,Outperform,-0.02460026117395553,-0.050168070670394416,0.5755678094964389,,below_threshold,False,-0.02460026117395553,
O,0.5253764979946303,1,0.45383164286613464,0.6915450673263108,0.5814638351992094,0.6726840086825356,0.5,0.5969527314004374,75,False,0.5253764979946303,Outperform,-0.02462350200536978,-0.050191311501808666,0.5755678094964389,,below_threshold,False,-0.02462350200536978,
AMGN,0.524888498172628,1,0.7973772287368774,0.5738356222915793,0.48822653019230056,0.7122635111137482,0.5,0.6857522023443424,76,False,0.524888498172628,Outperform,-0.025111501827372096,-0.05067931132381098,0.5755678094964389,,below_threshold,False,-0.025111501827372096,
FAST,0.5247663114852734,1,0.5719833970069885,0.9503056567594527,0.664519680926588,0.8080485365613703,0.5,0.9299144700380935,77,False,0.5247663114852734,Outperform,-0.025233688514726627,-0.05080149801116551,0.5755678094964389,,below_threshold,False,-0.025233688514726627,
AKAM,0.524705922719305,1,0.4201740622520447,0.8110173471932808,0.49388270135017326,0.7141001468503941,0.5,0.6857522023443424,78,False,0.524705922719305,Outperform,-0.025294077280694993,-0.05086188677713388,0.5755678094964389,,below_threshold,False,-0.025294077280694993,
ENPH,0.5245461585677871,0,0.22858048975467682,0.6866403165545142,0.7336560121621931,0.6912485650802126,0.5,0.6857522023443424,79,False,0.5245461585677871,Outperform,-0.025453841432212965,-0.05102165092865185,0.5755678094964389,,below_threshold,False,-0.025453841432212965,
SNPS,0.5243625845545397,0,0.7943506836891174,0.623720177511828,0.522136663838713,0.6540822419152186,0.5,0.6857522023443424,80,False,0.5243625845545397,Outperform,-0.025637415445460388,-0.051205224941899274,0.5755678094964389,,below_threshold,False,-0.025637415445460388,
CAT,0.5226710011898865,1,0.46156400442123413,0.6234813925602257,0.5559006454963774,0.8456763870046312,0.5,0.646431545661399,81,False,0.5226710011898865,Outperform,-0.027328998810113525,-0.05289680830655241,0.5755678094964389,,below_threshold,False,-0.027328998810113525,
META,0.5225098033408145,0,0.7487807273864746,0.615493335249232,0.5597069712250202,0.877486606543415,0.5,0.8438980026963376,82,False,0.5225098033408145,Outperform,-0.027490196659185506,-0.05305800615562439,0.5755678094964389,,below_threshold,False,-0.027490196659185506,
HPQ,0.5222586116453533,0,0.8113306760787964,0.4514731552596055,0.5627459823868982,0.6712856133028295,0.5,0.6857522023443424,83,False,0.5222586116453533,Outperform,-0.02774138835464679,-0.05330919785108568,0.5755678094964389,,below_threshold,False,-0.02774138835464679,
ADP,0.521802696008374,0,0.8413351774215698,0.7862514198640266,0.5097822893882334,0.7882844459245331,0.5,0.8752175491519942,84,False,0.521802696008374,Outperform,-0.02819730399162601,-0.0537651134880649,0.5755678094964389,,below_threshold,False,-0.02819730399162601,
ITW,0.5213381504088066,0,0.8206949830055237,0.7346155113141278,0.43438142091412646,0.8326413375358622,0.5,0.646431545661399,85,False,0.5213381504088066,Outperform,-0.028661849591193445,-0.05422965908763233,0.5755678094964389,,below_threshold,False,-0.028661849591193445,
AMP,0.5208863797270106,0,0.568369448184967,0.7573235896375663,0.4192457442196132,0.7900509860071859,0.5,0.6607951807999725,86,False,0.5208863797270106,Outperform,-0.02911362027298947,-0.05468142976942836,0.5755678094964389,,below_threshold,False,-0.02911362027298947,
WYNN,0.5208229557873336,1,0.6500875949859619,0.887147919669773,0.463121353619469,0.7586869425966319,0.5,0.6160293681440231,87,False,0.5208229557873336,Outperform,-0.029177044212666425,-0.05474485370910531,0.5755678094964389,,below_threshold,False,-0.029177044212666425,
AMD,0.5199133889591184,1,0.40487295389175415,0.7131595993150801,0.5454285598753319,0.6990505003560059,0.5,0.6857522023443424,88,False,0.5199133889591184,Outperform,-0.030086611040881617,-0.055654420537320504,0.5755678094964389,,below_threshold,False,-0.030086611040881617,
EQR,0.5198333985762575,0,0.45383164286613464,0.7190516525005737,0.6304811468826717,0.7612579729554192,0.5,0.5969527314004374,89,False,0.5198333985762575,Outperform,-0.0301666014237425,-0.05573441092018139,0.5755678094964389,,below_threshold,False,-0.0301666014237425,
BF-B,0.5197926450759405,0,0.4875836670398712,0.7953846362555966,0.6030983806505436,0.663616985891504,0.5,0.9145029168163936,90,False,0.5197926450759405,Outperform,-0.03020735492405957,-0.05577516442049846,0.5755678094964389,,below_threshold,False,-0.03020735492405957,
STT,0.5192263644465142,1,0.6802231669425964,0.7040878341172169,0.497005245123229,0.6269255533564108,0.5,0.6607951807999725,91,False,0.5192263644465142,Outperform,-0.03077363555348589,-0.05634144504992478,0.5755678094964389,,below_threshold,False,-0.03077363555348589,
DLTR,0.5191676552636214,1,0.7693904638290405,0.6314494407097421,0.49611212606798283,0.7491014313757463,0.5,0.6797508205004759,92,False,0.5191676552636214,Outperform,-0.030832344736378636,-0.05640015423281752,0.5755678094964389,,below_threshold,False,-0.030832344736378636,
STX,0.5178428002354558,1,0.45888084173202515,0.6675755996845318,0.5240098478877039,0.7703521398758834,0.5,0.6857522023443424,93,False,0.5178428002354558,Outperform,-0.03215719976454423,-0.05772500926098312,0.5755678094964389,,below_threshold,False,-0.03215719976454423,
MA,0.5176235638853747,0,0.5893082618713379,0.6367786399939369,0.5892915096008143,0.6448010255156454,0.5,0.6607951807999725,94,False,0.5176235638853747,Outperform,-0.03237643611462537,-0.05794424561106426,0.5755678094964389,,below_threshold,False,-0.03237643611462537,
SNA,0.5175390961760161,0,0.6749703288078308,0.6764021716956917,0.6056466543474108,0.7680571195279238,0.5,0.646431545661399,95,False,0.5175390961760161,Outperform,-0.03246090382398392,-0.05802871332042281,0.5755678094964389,,below_threshold,False,-0.03246090382398392,
EXC,0.5172214762843813,0,0.6525115966796875,0.8251734018848276,0.6095659287761103,0.6261242684999688,0.5,0.39735391781840607,96,False,0.5172214762843813,Outperform,-0.032778523715618735,-0.05834633321205762,0.5755678094964389,,below_threshold,False,-0.032778523715618735,
IRM,0.5172096492328361,1,0.9102964997291565,0.39437906780081555,0.6391014559548654,0.6410534561532303,0.5,0.5969527314004374,97,False,0.5172096492328361,Outperform,-0.03279035076716397,-0.058358160263602854,0.5755678094964389,,below_threshold,False,-0.03279035076716397,
ICE,0.5172024373267432,0,0.7371380925178528,0.6448048744240511,0.4784906930126455,0.6551871353620444,0.5,0.6607951807999725,98,False,0.5172024373267432,Outperform,-0.03279756267325684,-0.05836537216969573,0.5755678094964389,,below_threshold,False,-0.03279756267325684,
YUM,0.5165242497604395,1,0.7495037913322449,0.7942355625631452,0.41824799140318464,0.7958362967262789,0.5,0.6160293681440231,99,False,0.5165242497604395,Outperform,-0.03347575023956051,-0.059043559735999396,0.5755678094964389,,below_threshold,False,-0.03347575023956051,
PHM,0.5157649634478962,1,0.418887197971344,0.8678373400267247,0.7431818216533667,0.6849857964013922,0.5,0.8648481080550751,100,False,0.5157649634478962,Outperform,-0.034235036552103804,-0.05980284604854269,0.5755678094964389,,below_threshold,False,-0.034235036552103804,
FSLR,0.5149795033647357,1,0.7885183691978455,0.38405307894000634,0.5573356385986853,0.6298331936548649,0.5,0.6857522023443424,101,False,0.5149795033647357,Outperform,-0.0350204966352643,-0.060588306131703185,0.5755678094964389,,below_threshold,False,-0.0350204966352643,
PWR,0.5144404056070548,1,0.7633204460144043,0.9946902683193489,0.3495889737402324,0.8953830228988162,0.5,0.940264742946459,102,False,0.5144404056070548,Outperform,-0.035559594392945204,-0.06112740388938409,0.5755678094964389,,below_threshold,False,-0.035559594392945204,
EXPE,0.51435101669732,0,0.802217423915863,0.9244501012205067,0.49040226704117734,0.5949898760869177,0.5,0.6160293681440231,103,False,0.51435101669732,Outperform,-0.03564898330268007,-0.06121679279911896,0.5755678094964389,,below_threshold,False,-0.03564898330268007,
ALL,0.5142379045734071,1,0.17070290446281433,0.813979158100544,0.5469707583941708,0.7000639601109755,0.5,0.6607951807999725,104,False,0.5142379045734071,Outperform,-0.03576209542659292,-0.06132990492303181,0.5755678094964389,,below_threshold,False,-0.03576209542659292,
