,importance
volatility_60d,0.19338968871062223
momentum_6m,0.10348346143046881
momentum_3m,0.1016588447968761
volatility_60d__pct_universe,0.08134619892130003
price_vs_52w_high,0.0572455813904975
rule_confidence,0.047278049530244455
vol_ratio_20_50,0.04349662885858232
momentum_6m__pct_universe,0.040625773511937885
momentum_3m__pct_universe,0.03803910092844599
rsi_28,0.032080987730987415
volatility_60d__pct_sector,0.029791335177736182
price_vs_52w_high__pct_universe,0.028152151619327076
vol_ratio_20_50__pct_universe,0.025575033544541187
rsi_14,0.024468034835646062
rsi_28__pct_universe,0.022552324489675674
rsi_14__pct_universe,0.021751030588251053
price_vs_52w_high__pct_sector,0.021071186406289723
momentum_6m__pct_sector,0.019251034868478623
momentum_3m__pct_sector,0.01908991741454085
vol_ratio_20_50__pct_sector,0.018484927326285885
rsi_14__pct_sector,0.015877889040553022
rsi_28__pct_sector,0.015290818878712047
