,importance
consecutive_losses__pct_universe,0.08941351622343063
revenue_decline__pct_universe,0.04923006519675255
consecutive_losses__pct_sector,0.041033580899238586
interest_coverage__pct_universe,0.03978503867983818
current_ratio,0.03909428045153618
interest_coverage__pct_sector,0.03815917670726776
current_ratio__pct_universe,0.03745061159133911
current_ratio__pct_sector,0.036737482994794846
revenue_decline__pct_sector,0.03620387613773346
fcf_margin__pct_universe,0.035813603550195694
debt_equity__pct_sector,0.035253990441560745
debt_to_ebitda,0.03359418362379074
debt_equity,0.03318300470709801
interest_coverage,0.03301195055246353
debt_to_ebitda__pct_universe,0.032367557287216187
rule_confidence,0.03138439729809761
insider_sell_ratio,0.029785003513097763
debt_to_ebitda__pct_sector,0.029761776328086853
insider_sell_ratio__pct_universe,0.029748668894171715
fcf_margin,0.02957735024392605
fcf_margin__pct_sector,0.029514271765947342
debt_equity__pct_universe,0.028666896745562553
total_debt_yoy_growth__pct_sector,0.028103748336434364
insider_net_ratio_90d__pct_universe,0.02778914012014866
total_debt_yoy_growth__pct_universe,0.025518765673041344
total_debt_yoy_growth,0.02537725307047367
insider_net_ratio_90d,0.02503078803420067
insider_net_ratio_90d__pct_sector,0.024841874837875366
insider_sell_ratio__pct_sector,0.024568215012550354
consecutive_losses,0.0
revenue_decline,0.0
