,shap_importance
total_debt_yoy_growth,0.028335564721443763
interest_coverage,0.02158285563052854
debt_to_ebitda,0.01889436623698738
current_ratio,0.009397419792372914
fcf_margin,0.008982583955634527
debt_equity,0.008034338854070299
insider_sell_ratio,0.002924957821374991
