,shap_importance
current_ratio,0.18760504062664396
total_debt_yoy_growth,0.035888368798450275
interest_coverage,0.02644028210808558
debt_to_ebitda,0.014802732002085902
debt_equity,0.013299526148841567
fcf_margin,0.01001714204481839
insider_net_ratio_90d,0.004471046014460839
