,shap_importance
fcf_margin,0.019559371005214335
debt_equity,0.01799205750722394
debt_to_ebitda,0.016027586537849674
total_debt_yoy_growth,0.013797961740363896
interest_coverage,0.01046895226852963
insider_net_ratio_90d,0.0063102758441014985
current_ratio,0.002775065034174609
