,shap_importance
debt_equity,0.11839555771943491
debt_to_ebitda,0.08831063771779935
fcf_margin,0.057977588188837414
current_ratio,0.04522835547823629
total_debt_yoy_growth,0.021931246691426917
insider_sell_ratio,0.009211242332592389
