,shap_importance
interest_coverage,0.10141939470121691
debt_equity,0.05153193290076721
fcf_margin,0.04516581810586887
total_debt_yoy_growth,0.027205733971588094
current_ratio,0.02329487255141487
insider_net_ratio_90d,0.02072282834242873
debt_to_ebitda,0.0077360414990651
