,shap_importance
total_debt_yoy_growth,0.058126256279821494
interest_coverage,0.04540518376232794
debt_equity,0.019644688467628436
debt_to_ebitda,0.01803567375814865
current_ratio,0.017100757515008898
insider_net_ratio_90d,0.009059484661409196
