,shap_importance
current_ratio,0.06960446274331807
debt_equity,0.05732726269844401
total_debt_yoy_growth,0.01196616681907539
debt_to_ebitda,0.009317564683772735
insider_net_ratio_90d,0.005974245912678445
fcf_margin,0.005218040260600922
