,shap_importance
interest_coverage,0.060563307585486593
debt_to_ebitda,0.05979495846967607
total_debt_yoy_growth,0.04976524716179735
debt_equity,0.040961454550424777
insider_sell_ratio,0.03807507069003097
current_ratio,0.026197410689787655
