,shap_importance
current_ratio,0.07094278283589606
debt_equity,0.059483831877433335
debt_to_ebitda,0.030124498832147534
total_debt_yoy_growth,0.014221355768750095
insider_sell_ratio,0.012291594480959938
interest_coverage,0.01110996614713532
fcf_margin,0.0037438333227918135
