,shap_importance
debt_to_ebitda,0.17418732408004456
total_debt_yoy_growth,0.06689302539530517
interest_coverage,0.06336156537430085
fcf_margin,0.056964689262047195
insider_net_ratio_90d,0.020557764007772344
current_ratio,0.007974016867686616
