,shap_importance
total_debt_yoy_growth,0.11428320164119672
debt_to_ebitda,0.09256222745298323
debt_equity,0.03924363531669121
insider_net_ratio_90d,0.023148417477958934
current_ratio,0.005821123558311323
fcf_margin,0.00467238949248648
