,shap_importance
current_ratio,0.20824235456774942
debt_equity,0.09126731457267884
fcf_margin,0.05361307088115634
total_debt_yoy_growth,0.050249400145624123
debt_to_ebitda,0.02972937402506729
insider_sell_ratio,0.016863684165531478
