,importance
pb_vs_5y_median,0.16277534055952314
pb_ratio,0.14872456472439596
ps_ratio,0.13722138526708985
fcf_yield,0.1272818706800119
ev_to_ebitda,0.12219926621139045
ev_ebitda_vs_5y_median,0.11329303050390951
earnings_yield,0.10862402638924516
pe_ratio,0.07988051566443401
