,importance
fcf_margin,0.172097999670044
current_ratio,0.15903298464040316
debt_to_ebitda,0.14993787697290353
interest_coverage,0.13579107130964915
total_debt_yoy_growth,0.1319025990610625
debt_equity,0.13055054313870854
insider_net_ratio_90d,0.12068692520722912
