rule_col,n,spearman_ic,top_decile_hit_rate,bottom_decile_hit_rate,top_bottom_spread,quarter_ic_std,stability
bear_rule_signal,19968,0.026732944141714607,0.5507753876938469,0.4867300951427141,0.06404529255113284,0.07548679839602361,0.622566008019882
fundamental_rule_signal,19968,-0.02021792456606947,0.49173760640961445,0.5392980721700444,-0.04756046576042999,0.08296270172714726,0.5851864913642637
momentum_rule_signal,19968,-0.010716795218125505,0.49424136204306457,0.5197796695042564,-0.02553830746119179,0.074729985993596,0.62635007003202
valuation_rule_signal,19968,-0.023941851584751504,0.4737631184407796,0.5418127190786179,-0.06804960063783833,0.06549468135030392,0.6725265932484804
