,importance
ev_ebitda_vs_5y_median,0.2883272188733913
ev_to_ebitda,0.16358332351264926
ps_ratio,0.1572824742414864
pb_ratio,0.1411188556022488
pe_ratio,0.13409556039502965
earnings_yield,0.11559256737519455
