,importance
volatility_60d,0.2101750974541512
momentum_6m,0.09899994761196398
momentum_3m,0.08243920257548012
price_vs_52w_high,0.07963623145129527
volatility_60d__pct_universe,0.05319537804686181
momentum_6m__pct_universe,0.05265815975201761
rsi_14,0.0405831638249794
price_vs_52w_high__pct_universe,0.03849519629389177
momentum_3m__pct_universe,0.03703049708369169
rsi_28,0.036002441016030354
rsi_28__pct_universe,0.03359399720957265
rule_confidence,0.03226169767570984
vol_ratio_20_50,0.027196958916489815
rsi_14__pct_universe,0.026172266056543946
momentum_6m__pct_sector,0.02302362302990796
volatility_60d__pct_sector,0.022046481058795694
price_vs_52w_high__pct_sector,0.019767714025641064
momentum_3m__pct_sector,0.019308181530931865
vol_ratio_20_50__pct_universe,0.018932699098017418
rsi_14__pct_sector,0.01773204789697271
rsi_28__pct_sector,0.01741155632551511
vol_ratio_20_50__pct_sector,0.013337462065538683
