,importance
pb_vs_5y_median,0.10127063150590827
pe_vs_5y_median,0.0967053949350997
ps_ratio,0.09455217401114858
pe_sector_pct,0.09105683979105333
pb_sector_pct,0.07671714229345863
eps_surprise_pct,0.0766406761692293
eps_revision,0.06713752572059069
pb_ratio,0.06481335929628759
ev_ebitda_vs_5y_median,0.05704738054201841
eps_est,0.05386825075916491
ev_to_ebitda,0.053572724891272135
ev_sector_pct,0.049416054839557244
pe_ratio,0.041675790152921346
earnings_yield,0.040960688833535576
eps_reported,0.03456536625875444
