,importance
pb_vs_5y_median,0.09586681387698595
pe_vs_5y_median,0.09135686359029854
pb_ratio,0.08872038259957857
pe_sector_pct,0.08423910166721138
pb_sector_pct,0.08168956396419357
eps_revision,0.07879374625724304
eps_surprise_pct,0.07453910480270051
ps_ratio,0.073629862780736
ev_ebitda_vs_5y_median,0.053274263318797505
ev_sector_pct,0.05294739004378713
ev_to_ebitda,0.05108851418206299
eps_reported,0.04868562202795255
eps_est,0.04264549414652439
earnings_yield,0.04169994871248338
pe_ratio,0.040823328029444626
