,importance
ps_ratio,0.09616767980251315
pb_vs_5y_median,0.09259382532464198
pb_sector_pct,0.08836604337229112
pe_vs_5y_median,0.08800580929350711
pb_ratio,0.08385593470378776
pe_sector_pct,0.08382521535181976
eps_surprise_pct,0.07483092375291536
eps_revision,0.06991068462529676
ev_sector_pct,0.057757239811556185
ev_ebitda_vs_5y_median,0.048560366061512136
earnings_yield,0.04667821355773861
pe_ratio,0.04633004029341007
ev_to_ebitda,0.044016889778496174
eps_est,0.04120619868687565
eps_reported,0.03789493558363824
