,importance
eps_revision,0.10093322157357798
eps_surprise_pct,0.09870859409589253
ps_ratio,0.0984170732531974
pb_vs_5y_median,0.08821693109922615
pe_vs_5y_median,0.07926265101983931
pb_ratio,0.07704140384226471
pe_sector_pct,0.07418738641360412
pb_sector_pct,0.06704704463602049
ev_sector_pct,0.05315569521681791
eps_est,0.052464700086296646
ev_to_ebitda,0.050209953277201555
eps_reported,0.045769546408449886
ev_ebitda_vs_5y_median,0.04328916598812427
pe_ratio,0.036327804647446726
earnings_yield,0.03496882844204025
