,importance
eps_surprise_pct,0.10820626001116675
pb_sector_pct,0.10546161703686155
eps_revision,0.09571360180025
pb_vs_5y_median,0.09341130698642722
pb_ratio,0.08838306337427859
ps_ratio,0.07987811382889612
pe_vs_5y_median,0.069915953995195
eps_est,0.06504422618214374
eps_reported,0.05134892946553998
pe_sector_pct,0.049237888349648734
ev_ebitda_vs_5y_median,0.04819244851596113
earnings_yield,0.03878148626598971
ev_to_ebitda,0.03714184019700479
ev_sector_pct,0.03509397099206655
pe_ratio,0.03418929299857029
