,importance
pb_vs_5y_median,0.11441165463338943
eps_revision,0.10053632619215201
pe_sector_pct,0.08444839196710492
pe_vs_5y_median,0.08346801333710895
pb_sector_pct,0.07706052898653214
eps_surprise_pct,0.0713269938270582
pb_ratio,0.07091337296128045
eps_est,0.07051874551815504
ps_ratio,0.063770711036888
eps_reported,0.05879302036861309
ev_sector_pct,0.04870283672130929
ev_ebitda_vs_5y_median,0.04567251124472835
ev_to_ebitda,0.039119574745603534
pe_ratio,0.03569714870444387
earnings_yield,0.03556016975563286
