,importance
pe_sector_pct,0.11011895046337818
pb_sector_pct,0.10770597768610768
pe_vs_5y_median,0.09902318268583157
pb_ratio,0.0913391146896915
ps_ratio,0.08964426181728734
pb_vs_5y_median,0.08005158745812474
ev_to_ebitda,0.06014043361073375
ev_ebitda_vs_5y_median,0.05590008742259548
pe_ratio,0.049560295394881056
eps_reported,0.044894575663674156
eps_revision,0.04441783385638252
earnings_yield,0.043456726514963614
ev_sector_pct,0.04321159730969023
eps_surprise_pct,0.0427993289619353
eps_est,0.03773604646472275
