,importance
pe_sector_pct,0.09777515603501528
pb_sector_pct,0.08470751274547554
pb_vs_5y_median,0.08393113570798744
pe_vs_5y_median,0.07639376317355843
eps_surprise_pct,0.07545704047806923
ps_ratio,0.07531235564525508
pb_ratio,0.07197047220950226
eps_revision,0.06923324385373301
eps_reported,0.0549785312601733
ev_ebitda_vs_5y_median,0.05447863222323629
ev_sector_pct,0.051632535270816356
ev_to_ebitda,0.049154603830964
eps_est,0.04830768817057109
pe_ratio,0.045962319839066006
earnings_yield,0.04013294975344506
fcf_yield,0.012218586074183475
fcf_sector_pct,0.00835347372894833
