,importance
pb_vs_5y_median,0.11058237906222086
pb_ratio,0.0949552139407325
pe_sector_pct,0.090106409845352
pb_sector_pct,0.08398788856697892
pe_vs_5y_median,0.0765324930477758
ps_ratio,0.0755882532886671
eps_surprise_pct,0.07370055600877358
ev_ebitda_vs_5y_median,0.06417623648604573
ev_sector_pct,0.06325398031660034
eps_revision,0.0630791882944416
ev_to_ebitda,0.05231656528922591
eps_reported,0.03575581105492613
pe_ratio,0.03098535321755512
earnings_yield,0.03039498261114947
eps_est,0.029599292360210697
fcf_yield,0.012669749982725326
fcf_sector_pct,0.012315646626618831
