,importance
pe_sector_pct,0.09507604260844332
pb_sector_pct,0.08774788509008113
eps_surprise_pct,0.08408419609026851
pe_vs_5y_median,0.08036858339538726
pb_vs_5y_median,0.07858078025415142
eps_revision,0.07674158897804444
ps_ratio,0.0751698402808337
pb_ratio,0.06430389206314066
ev_sector_pct,0.057151450392391986
ev_ebitda_vs_5y_median,0.05411519101415453
ev_to_ebitda,0.0448346586458707
eps_est,0.04387290985546097
earnings_yield,0.04269452218306274
eps_reported,0.038301234457508965
pe_ratio,0.034241180483507924
fcf_yield,0.029794784248392745
fcf_sector_pct,0.012921259959298914
