,importance
pb_ratio,0.10457123820229602
eps_revision,0.10373379848442969
pb_vs_5y_median,0.08888065706716668
eps_surprise_pct,0.08238788003442438
pe_vs_5y_median,0.08146582850164501
pb_sector_pct,0.0742270408254626
pe_sector_pct,0.07301940963185909
eps_reported,0.07231351188035082
ps_ratio,0.065635188481658
eps_est,0.057179855895909765
ev_to_ebitda,0.04693703064487498
ev_ebitda_vs_5y_median,0.04548652240445408
ev_sector_pct,0.04134801774766273
earnings_yield,0.034171013968515844
pe_ratio,0.02864300622929046
