,importance
pe_vs_5y_median,0.09999432576914213
pb_vs_5y_median,0.09730259251428074
ps_ratio,0.09117696581950675
pb_sector_pct,0.09087595268256975
eps_surprise_pct,0.09052626883137954
pe_sector_pct,0.08619721349653182
pb_ratio,0.08589207982202048
eps_revision,0.06748374191859768
eps_reported,0.04793714264446018
pe_ratio,0.04734623873606381
eps_est,0.045890873546664324
earnings_yield,0.03959281579609958
ev_ebitda_vs_5y_median,0.0394879248120911
ev_sector_pct,0.037989717543578765
ev_to_ebitda,0.03230614606701329
