,importance
eps_surprise_pct,0.11262729737673947
pe_vs_5y_median,0.09174763838841646
ps_ratio,0.08441692376903263
pb_sector_pct,0.08427075383578199
pb_vs_5y_median,0.08295694497526818
eps_revision,0.08281207093502596
eps_est,0.06430156051683213
pe_sector_pct,0.05985472724412671
pb_ratio,0.05814726815152709
ev_sector_pct,0.05219457671846719
ev_ebitda_vs_5y_median,0.051816828047768555
eps_reported,0.05122308296912942
ev_to_ebitda,0.044956279172013204
pe_ratio,0.029869258346807096
earnings_yield,0.022375559416598422
fcf_yield,0.01381414269596794
fcf_sector_pct,0.01261508744049763
