,importance
pb_vs_5y_median,0.11708794480153142
ps_ratio,0.10233404057597348
eps_surprise_pct,0.10102441264884447
eps_revision,0.09849446551852374
pb_sector_pct,0.09474088165334472
pe_vs_5y_median,0.07097003026549509
pe_sector_pct,0.057804999858502355
eps_est,0.05559375194969347
eps_reported,0.05303728706552054
pb_ratio,0.04845179128652914
ev_to_ebitda,0.044630923985538126
ev_ebitda_vs_5y_median,0.04156713344056283
ev_sector_pct,0.041417463514073806
pe_ratio,0.03593429219442883
earnings_yield,0.03272302978334444
fcf_sector_pct,0.0030969537099895215
fcf_yield,0.0010905977481039423
