,importance
ps_ratio,0.10843935038041506
eps_surprise_pct,0.08865874476163835
eps_revision,0.08630881751374592
pb_ratio,0.07979781820198416
pe_vs_5y_median,0.07796172854445593
pb_sector_pct,0.07759844863891695
pb_vs_5y_median,0.06521073340737439
eps_reported,0.06461654119649989
pe_sector_pct,0.06451084704653123
ev_sector_pct,0.05234640742794602
eps_est,0.048589984421407655
ev_to_ebitda,0.04495206390816124
earnings_yield,0.042271356628265686
ev_ebitda_vs_5y_median,0.04192043794587361
pe_ratio,0.030834496037064302
fcf_sector_pct,0.013612976501673927
fcf_yield,0.012369247438045614
