,importance
pb_sector_pct,0.09807648288482623
ps_ratio,0.09692722580790637
eps_revision,0.09073689231280653
pe_sector_pct,0.08681714455928381
pe_vs_5y_median,0.08582706187968218
pb_vs_5y_median,0.08560008513292279
eps_surprise_pct,0.08485436057490399
pb_ratio,0.06702263870002756
ev_to_ebitda,0.04839980532694222
eps_est,0.047130246293705894
pe_ratio,0.04656762276255293
eps_reported,0.0444696970497218
earnings_yield,0.038471424005865146
ev_ebitda_vs_5y_median,0.03597392106926584
ev_sector_pct,0.03477751696555924
fcf_sector_pct,0.005062196080606303
fcf_yield,0.003285678593421196
