,importance
pe_vs_5y_median,0.0953668202372524
ps_ratio,0.08944016765829932
pb_ratio,0.08880644935457276
pe_sector_pct,0.0882309090625112
pb_vs_5y_median,0.08533763235524192
eps_revision,0.08436455555432314
pb_sector_pct,0.07552564906650398
eps_surprise_pct,0.07548347661726676
eps_est,0.06108793196673795
ev_to_ebitda,0.04826229613279715
ev_ebitda_vs_5y_median,0.047806259519344536
ev_sector_pct,0.04776105896122962
eps_reported,0.04118452904747603
pe_ratio,0.03683514805211753
earnings_yield,0.03450711641432574
fcf_yield,0.0
