,importance
ps_ratio,0.09799087353042946
eps_revision,0.09783296291714073
pb_vs_5y_median,0.09072818300546166
eps_surprise_pct,0.08224438116084776
pb_ratio,0.07945090202198324
pb_sector_pct,0.07624429133267159
pe_vs_5y_median,0.07313668986005914
pe_sector_pct,0.07104361993985027
eps_reported,0.059188427206985264
ev_to_ebitda,0.05289169907685983
eps_est,0.0504851648758154
ev_sector_pct,0.046277564703650784
ev_ebitda_vs_5y_median,0.04571038481237935
pe_ratio,0.039171586750283795
earnings_yield,0.037603268805581756
