,importance
ps_ratio,0.0971435945596918
eps_surprise_pct,0.09457995183594103
eps_revision,0.0848269005119697
pb_ratio,0.07975860911153433
pb_sector_pct,0.0780851461589849
pe_sector_pct,0.0768519199106329
pb_vs_5y_median,0.07545128581103823
pe_vs_5y_median,0.07507038067453438
ev_sector_pct,0.07223603621140794
eps_reported,0.06117523213370739
eps_est,0.05840412976009237
ev_ebitda_vs_5y_median,0.04524150248967355
earnings_yield,0.035798672555236805
pe_ratio,0.03174517814977453
ev_to_ebitda,0.029549205331410432
fcf_yield,0.0024652887660389622
fcf_sector_pct,0.001616966028330609
