,importance
pb_vs_5y_median,0.1059132150782297
eps_revision,0.09243582737753674
ps_ratio,0.09009784868038362
pe_vs_5y_median,0.08890785314912293
eps_surprise_pct,0.08802003637062558
pb_sector_pct,0.08369079957271434
pb_ratio,0.06662193295331086
eps_reported,0.06512441405086852
ev_to_ebitda,0.052692182011118444
pe_sector_pct,0.05203882095143825
eps_est,0.04743791175052023
ev_ebitda_vs_5y_median,0.042306438586224675
ev_sector_pct,0.04178391681451358
pe_ratio,0.0327429773808267
earnings_yield,0.029392891660872483
fcf_yield,0.01179827223991645
fcf_sector_pct,0.008994661371776997
