,importance
capex_to_revenue,0.17571193
earnings_quality,0.14182778
current_ratio_change_yoy,0.12034711
total_debt_yoy_growth,0.11539276
debt_equity,0.11391844
current_ratio,0.11367226
operating_margin,0.11279168
roe_trend_2y,0.10633812
