,importance
volatility_20d,0.1789164055099512
vol_ratio_20_50,0.16520705357154716
momentum_6m,0.13318247728333005
price_vs_52w_low,0.11909646078173655
volatility_60d,0.11013960310270254
atr_14,0.10994496218338674
macd_hist,0.09308809009857068
momentum_1m,0.09042494746877511
