,importance
ev_ebitda_vs_5y_median,0.25595174311291335
pe_vs_5y_median,0.18171994622757573
ev_to_ebitda,0.15280798432680784
earnings_yield,0.12883503958684664
pb_ratio,0.1252317060391054
ps_ratio,0.08668174570054597
pb_vs_5y_median,0.06877183500620498
