Date,Close,High,Low,Open,Volume
2019-01-02,133.92498779296875,135.3356741223515,132.23396074061105,132.23396074061105,1987700
2019-01-03,130.26258850097656,133.5270662103282,129.04179512499255,133.31003229063595,2047200
2019-01-04,137.16233825683594,137.234682921539,132.7946412368528,132.939316767925,2549100
2019-01-07,139.40493774414062,141.01456808351455,136.44791431915004,137.37932916277666,2947400
2019-01-08,141.90078735351562,142.77794729844152,139.2783592243203,140.19168459658064,3124800
2019-01-09,139.55868530273438,142.78698435853278,138.80812505542966,142.7508189314129,3134300
2019-01-10,143.89019775390625,144.17052462279807,136.99049470242974,138.94374487863172,2693600
2019-01-11,143.13064575195312,144.4961151132885,141.62048705742964,142.66946402554206,2039000
2019-01-14,142.34390258789062,143.18488336274035,140.9241645507797,141.25876031781604,1364900
2019-01-15,142.01829528808594,143.55558063601896,140.85175717349264,142.20818785666762,1369100
2019-01-16,142.34390258789062,143.5013895157479,141.9007967333466,142.19921327232532,1457300
2019-01-17,144.74928283691406,146.1690068022556,141.29489853434796,141.73800430355044,2155100
2019-01-18,148.85472106933594,150.28349654457213,146.34984158565217,146.49453085364956,3879800
2019-01-22,143.6370391845703,147.39887891510816,142.31678701460618,147.2994067270971,2076500
2019-01-23,142.5247344970703,145.31897918934433,141.2949031084809,144.2700025170677,1780800
2019-01-24,143.26625061035156,143.86308362449566,142.03643295453628,142.65134178244392,1602100
2019-01-25,146.04237365722656,147.2360393096961,144.5683811980389,145.25564825794322,1826400
2019-01-28,141.51194763183594,143.2572157823755,140.3454090974528,142.05451182135687,2199400
2019-01-29,145.12002563476562,145.5360038743333,141.80129281736754,142.4071636675741,2199700
2019-01-30,147.31744384765625,148.0137351172838,144.7492712883915,146.41315656918312,1988800
2019-01-31,148.30313110351562,149.09890841758562,144.84874667046682,146.8833932862163,3118800
2019-02-01,148.1946258544922,148.62867994977535,147.36268308922828,148.37548057766594,1704300
2019-02-04,148.76431274414062,149.098908459467,146.80201077442183,148.3573861805425,1907900
2019-02-05,148.4930419921875,149.19838506966394,147.4078860591491,148.87284104941858,1574600
2019-02-06,148.01376342773438,149.12604692779848,147.39885458395747,148.41165211409896,1660500
2019-02-07,146.313720703125,148.12229570860657,144.78547261575991,147.118536028631,2488100
2019-02-08,147.17276000976562,147.20892543097622,144.91204173004573,144.91204173004573,1628300
2019-02-11,146.44029235839844,148.52015597607678,146.43124065417177,147.96854015310552,1843900
2019-02-12,149.37924194335938,150.0303299932253,147.31746771822756,147.79673894961067,1894400
2019-02-13,147.1275634765625,148.75528362544333,146.55787177320266,148.20366773605403,2777700
2019-02-14,146.87432861328125,147.76957792845909,145.19235383218614,145.91578636783538,2029700
2019-02-15,143.7726287841797,147.7605249018408,142.25341909309103,144.20668278235024,7578600
2019-02-19,142.2082061767578,143.6008162512844,141.12306425008882,141.86458640894838,2971500
2019-02-20,144.57748413085938,145.24664802315323,139.10654221508767,142.77794711046002,3349200
2019-02-21,147.26318359375,148.57439734134812,144.65883190868513,144.65883190868513,2838500
2019-02-22,150.08457946777344,150.11170698565138,147.39884481121192,147.39884481121192,1967200
2019-02-25,149.08079528808594,151.75749159603006,149.00845065291682,150.9978798259185,2502700
2019-02-26,148.12229919433594,149.2526585993624,147.22704957815523,147.81484474776855,1623700
