Date,Close,High,Low,Open,Volume
2019-01-02,20.810321807861328,20.99540115112002,20.677064454788134,20.91396578823233,5404900
2019-01-03,20.73629379272461,20.9435832055415,20.66966510332074,20.810325826733756,4887500
2019-01-04,21.372961044311523,21.372961044311523,20.580820348232535,20.580820348232535,4999400
2019-01-07,21.40257453918457,21.60246056316939,21.121254566647014,21.232301887068594,5269000
2019-01-08,21.683897018432617,21.69870229307116,21.41738230633174,21.432188993013646,5344000
2019-01-09,21.683897018432617,21.80234768780115,21.558043005723132,21.62467027170499,3978000
2019-01-10,21.89118766784668,21.92080104484134,21.54323896042065,21.72831833050666,4412500
2019-01-11,21.83936309814453,21.98002379821659,21.65428374985517,21.868976471651646,3858500
2019-01-14,21.439592361450195,21.521027731616098,21.12125704871071,21.521027731616098,5829000
2019-01-15,21.765329360961914,21.77273270375519,21.343348706047976,21.343348706047976,4760000
2019-01-16,21.97261619567871,21.994824809460773,21.5802475450262,21.632069526575137,5666400
2019-01-17,22.1354923248291,22.202121010857848,21.898590957635125,21.972622987894127,3490800
2019-01-18,22.261341094970703,22.327969765263084,22.076261769057023,22.150293781831135,4375900
2019-01-22,22.120681762695312,22.379793117205644,21.7801364599996,22.32056778577842,4693800
2019-01-23,22.579679489135742,22.579679489135742,22.12808544749917,22.135488790547363,5684600
2019-01-24,22.78696632385254,22.801771596258888,22.290953691139613,22.57967697768904,3800800
2019-01-25,22.705535888671875,23.001662581577044,22.653713893918905,22.668520581575024,4045200
2019-01-28,22.698131561279297,22.78697027132298,22.520455553235323,22.74255021027944,3047900
2019-01-29,22.653711318969727,22.779565325654577,22.557469272187806,22.779565325654577,4757700
2019-01-30,22.80177879333496,22.935036171355033,22.616699415427878,22.646312793673935,3597700
2019-01-31,23.186738967895508,23.231157613124584,22.638904303259327,22.794371679626003,6566600
2019-02-01,23.060882568359375,23.238558542868752,22.86099656752015,23.16452794585552,3325600
2019-02-04,22.994253158569336,22.994253158569336,22.712933227695153,22.905415880206156,4562000
2019-02-05,22.994253158569336,23.149720513769527,22.853593899153786,22.898012538335376,4817900
2019-02-06,22.861000061035156,23.060886092420063,22.80177472714815,22.99425741529176,3878500
2019-02-07,22.986854553222656,23.001661240015185,22.520455215604986,22.609293924316784,4584000
2019-02-08,23.164533615112305,23.179338890912497,22.84619688669086,22.861002162491054,3575200
2019-02-11,23.038679122924805,23.30519243846101,22.986855716528307,23.171935074671186,3877000
2019-02-12,22.957239151000977,23.186737113716035,22.942432466427576,23.134915129752294,7248900
2019-02-13,22.883209228515625,22.92022453128401,22.705533233549467,22.898015914440293,7215600
2019-02-14,22.61669158935547,22.935028235128332,22.587079633399654,22.823980929218592,5598300
2019-02-15,22.55006980895996,22.794375933419474,22.372393782843208,22.66852190508133,9643700
2019-02-19,22.712936401367188,22.72774308717768,22.505647036150144,22.579679053159325,6147300
