Date,Close,High,Low,Open,Volume
2019-01-02,150.18063354492188,151.09969910998004,145.60464390190563,145.60464390190563,9400
2019-01-03,149.16964721679688,152.94750104043302,147.3895603093617,147.3895603093617,11200
2019-01-04,154.18099975585938,156.14490294268586,151.84463726186638,152.60408165632117,3400
2019-01-07,155.3080596923828,157.99270109699702,154.4857293865166,157.99270109699702,3200
2019-01-08,155.31773376464844,158.41838234783958,147.7765368160763,158.41838234783958,9200
2019-01-09,155.1145782470703,155.61280951147145,154.214850910577,155.50639046655226,3800
2019-01-10,156.2658233642578,158.46675939424375,155.27420274064016,158.46675939424375,1800
2019-01-11,154.17616271972656,155.02267316888253,151.40444033475217,151.40444033475217,11600
2019-01-14,154.2729034423828,154.89206480261768,153.5086319047379,153.65374208214794,8200
2019-01-15,156.052978515625,158.41353563323497,152.04777554521186,152.04777554521186,8000
2019-01-16,155.4773712158203,156.94787016579167,153.35383220572857,155.2790441393766,9800
2019-01-17,157.09300231933594,157.46061969273802,155.0468602276245,156.12556176264482,6200
2019-01-18,158.1910400390625,159.1439695658475,157.00591946729432,157.00591946729432,5400
2019-01-22,155.90304565429688,160.50807232455432,155.48221135826512,160.50807232455432,5800
2019-01-23,156.49317932128906,159.82601912878138,154.30676897488874,159.82601912878138,1400
2019-01-24,157.4993133544922,160.70638091286293,156.0046195818792,160.70638091286293,2400
2019-01-25,158.30712890625,160.14527480635795,156.04816349125375,156.04816349125375,2200
2019-01-28,153.2183837890625,157.00107955365738,153.0974537308233,157.00107955365738,5200
2019-01-29,154.33578491210938,157.49931954457944,154.0697446740055,157.49931954457944,3000
2019-01-30,157.79922485351562,158.4425663083123,152.94751120403905,152.94751120403905,2400
2019-01-31,157.81858825683594,158.4425768091074,154.36966018968434,158.4425768091074,2200
2019-02-01,153.12164306640625,154.7904838754771,150.5821116903242,150.5821116903242,3000
2019-02-04,155.15325927734375,156.72534997929657,152.308982045434,152.308982045434,2200
2019-02-05,156.52218627929688,159.22619536850718,153.56182081940503,159.22619536850718,3400
2019-02-06,155.1339111328125,158.66023574974844,154.5437718605816,158.66023574974844,800
2019-02-07,152.2412872314453,154.68891063823173,151.77207797493648,154.68891063823173,2200
2019-02-08,148.86007690429688,149.89040348102975,147.76203716337872,149.89040348102975,1800
2019-02-11,148.60853576660156,151.9462025385589,148.38118665866693,151.9462025385589,4000
2019-02-12,151.1480712890625,151.8881627015562,149.46956138465245,149.46956138465245,7400
2019-02-13,152.429931640625,155.60313548333022,151.38509406871404,155.60313548333022,3600
2019-02-14,152.12034606933594,154.58248031431737,150.38861934707745,150.38861934707745,2800
2019-02-15,154.22451782226562,154.53410586200945,151.23513027809415,151.23513027809415,2200
2019-02-19,156.00946044921875,157.95402543566692,154.32612331106546,156.13039052003882,1600
2019-02-20,157.67344665527344,161.05466120013952,156.80759804683345,161.05466120013952,1600
2019-02-21,156.88497924804688,157.53800452570678,155.80629255841683,156.77373304029217,1200
2019-02-22,155.08555603027344,156.72537490904978,155.08555603027344,156.72537490904978,1400
2019-02-25,154.84852600097656,155.60797034582924,152.43476664717747,152.43476664717747,1000
2019-02-26,154.88723754882812,155.7675972278941,151.82527994949848,151.82527994949848,1000
2019-02-27,153.87625122070312,155.29356286052976,151.56891079887828,151.56891079887828,1800
2019-02-28,152.45411682128906,155.9030297841318,152.2461058958737,155.9030297841318,1400
2019-03-01,151.52053833007812,153.69245246192355,150.05486644752244,153.69245246192355,1200
2019-03-04,149.4695587158203,150.96425253154203,147.80555985854414,147.80555985854414,2200
2019-03-05,150.79013061523438,151.4141191578148,150.07906120176008,151.4141191578148,1400
2019-03-06,151.08033752441406,152.13485887690538,149.06323237081818,149.06323237081818,2800
2019-03-07,150.13710021972656,152.16388933812942,148.66174453457066,148.66174453457066,2000
2019-03-08,150.3692626953125,150.63531767737243,149.27122309421597,149.27122309421597,2000
2019-03-11,152.83624267578125,153.83270518778102,151.47216282005346,153.3393158580046,2000
2019-03-12,152.21224975585938,154.7904720608563,151.7914007598893,151.7914007598893,2800
2019-03-13,152.51699829101562,153.91011505852546,151.88332590553978,153.91011505852546,1600
2019-03-14,151.28834533691406,153.8520566761769,148.42471505206592,148.42471505206592,1000
2019-03-15,152.8555908203125,156.46413955885822,149.26638026211316,156.46413955885822,2000
2019-03-18,153.13131713867188,157.57186531835472,150.7175431467684,150.7175431467684,1200
2019-03-19,152.0236053466797,155.2742061404731,150.89170169017632,151.3996020671558,10800
2019-03-20,156.58026123046875,157.55737088606287,153.1023112209919,153.1023112209919,5000
2019-03-21,157.57672119140625,158.42805883555624,156.56090566355184,156.75439082076903,2200
2019-03-22,155.51605224609375,160.88050776675436,155.29354507607607,160.88050776675436,3600
2019-03-25,155.28871154785156,155.7337406739234,152.6524302757958,152.6524302757958,7600
2019-03-26,158.1862030029297,160.02434895143892,157.21876242854745,160.02434895143892,2400
2019-03-27,155.1339111328125,158.71343788940675,151.52052041717937,151.52052041717937,2000
2019-03-28,151.626953125,151.79141624690817,147.66045573092748,147.66045573092748,3200
2019-03-29,150.47569274902344,151.40444214820295,149.11161282800015,151.40444214820295,1600
2019-04-01,153.0974578857422,153.0974578857422,150.48052958298862,150.48052958298862,3200
2019-04-02,152.76852416992188,153.33931048943887,151.77688885689355,153.33931048943887,1600
2019-04-03,153.5473175048828,154.95978714937792,153.08295019191306,153.97783561898933,1800
2019-04-04,153.70211791992188,154.06490812744332,151.95105288020042,153.8520700247397,800
2019-04-05,154.9404296875,156.4980094587613,152.3622072903537,152.3622072903537,5800
2019-04-08,153.84239196777344,154.64052742541205,152.4976502674093,152.4976502674093,1200
2019-04-09,153.5231475830078,154.32612503365235,153.2474234755873,154.32612503365235,20200
2019-04-10,153.48443603515625,153.64891391777905,151.34155877817443,151.34155877817443,2600
2019-04-11,151.3754119873047,152.53633760248027,150.34992744786675,150.34992744786675,2000
2019-04-12,153.30545043945312,153.5811745161029,152.37187392936193,152.37187392936193,1800
2019-04-15,154.3502960205078,154.7904832286257,153.0007123615064,153.218392383335,1600
2019-04-16,154.3793182373047,154.79048341126,153.96815306334935,154.71792832455515,2800
2019-04-17,154.25357055664062,155.27421328406984,153.8230524122561,154.45672481199037,9400
2019-04-18,155.25003051757812,155.27421062690587,153.7891858172894,153.7891858172894,4600
2019-04-22,154.85336303710938,155.33224135163346,153.3828493718407,155.25001717740722,1400
2019-04-23,156.0239715576172,156.0239715576172,154.74211575857646,154.74211575857646,1600
