Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-16 20:00:00,0.66,0.69,3.79,
2022-11-15 19:00:00,0.8,0.86,7.56,0.21212121212121215
2023-02-21 19:00:00,0.89,0.89,0.03,0.11250000000000004
2023-05-16 20:00:00,0.71,0.76,6.53,-0.202247191011236
2023-08-15 20:00:00,0.77,0.85,10.94,0.08450704225352124
2023-11-14 19:00:00,0.99,1.03,4.07,0.2857142857142856
2024-02-27 19:00:00,1.12,1.22,8.89,0.1313131313131315
2024-05-21 20:00:00,0.87,0.93,6.9,-0.2232142857142858
2024-08-20 20:00:00,0.92,0.96,4.23,0.05747126436781613
2024-11-19 19:00:00,1.09,1.14,4.3,0.1847826086956521
2025-02-25 19:00:00,1.16,1.23,5.83,0.06422018348623837
2025-05-20 20:00:00,0.91,0.92,1.66,-0.21551724137931028
