Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-01 20:00:00,0.28,0.47,65.96,
2022-10-31 20:00:00,1.37,1.45,5.97,3.8928571428571423
2023-01-30 19:00:00,3.05,2.8,-8.18,1.2262773722627736
2023-05-08 20:00:00,1.31,1.78,35.4,-0.5704918032786885
2023-07-31 20:00:00,1.02,1.14,11.25,-0.22137404580152675
2023-10-31 20:00:00,1.25,1.46,16.74,0.22549019607843146
2024-01-29 19:00:00,2.93,2.96,0.93,1.3440000000000003
2024-05-06 20:00:00,1.52,1.37,-9.65,-0.4812286689419796
2024-07-29 20:00:00,0.42,0.52,24.72,-0.7236842105263158
2024-10-28 20:00:00,2.02,2.15,6.37,3.8095238095238093
2025-02-03 19:00:00,3.07,2.83,-7.81,0.5198019801980198
2025-05-05 20:00:00,1.09,1.21,11.21,-0.6449511400651465
