Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-15 20:00:00,1.2,1.34,11.75,
2022-11-20 19:00:00,1.39,1.53,10.38,0.15833333333333321
2023-02-27 19:00:00,1.3,1.37,5.04,-0.06474820143884885
2023-05-22 20:00:00,1.26,1.27,0.62,-0.03076923076923077
2023-08-14 20:00:00,1.36,1.43,4.8,0.07936507936507953
2023-11-19 19:00:00,1.34,1.38,2.86,-0.014705882352941235
2024-02-26 19:00:00,1.22,1.29,5.45,-0.08955223880597019
2024-05-28 20:00:00,1.19,1.22,2.34,-0.024590163934426257
2024-08-20 20:00:00,1.26,1.32,5.01,0.05882352941176472
2024-11-24 19:00:00,1.41,1.46,3.62,0.11904761904761907
2025-02-25 19:00:00,1.27,1.31,3.17,-0.09929078014184389
2025-05-27 20:00:00,1.26,1.31,3.59,-0.007874015748031482
