Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-26 20:00:00,1.98,2.67,34.61,
2022-11-01 20:00:00,2.17,1.78,-18.05,0.09595959595959602
2023-01-31 19:00:00,1.38,1.03,-25.15,-0.3640552995391705
2023-04-25 20:00:00,0.99,0.98,-1.1,-0.28260869565217384
2023-08-01 20:00:00,0.91,0.9,-1.6,-0.08080808080808077
2023-10-31 20:00:00,0.82,0.84,2.79,-0.098901098901099
2024-01-30 19:00:00,0.81,0.5,-38.2,-0.012195121951219412
2024-04-30 20:00:00,0.62,0.86,37.96,-0.23456790123456794
2024-07-30 20:00:00,0.96,1.15,19.95,0.5483870967741935
2024-10-29 20:00:00,1.15,1.28,11.76,0.19791666666666652
2025-01-28 19:00:00,1.11,1.21,8.75,-0.03478260869565197
2025-04-29 20:00:00,1.05,1.17,11.25,-0.05405405405405406
