Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-20 20:00:00,1.59,1.6,0.73,
2022-10-19 20:00:00,1.63,1.53,-6.18,0.025157232704402288
2023-01-25 19:00:00,1.36,1.37,0.61,-0.16564417177914104
2023-04-25 20:00:00,1.13,1.14,0.72,-0.1691176470588237
2023-07-24 20:00:00,1.14,1.0,-12.05,0.008849557522123908
2023-10-23 20:00:00,0.81,0.9,11.55,-0.2894736842105262
2024-01-29 19:00:00,0.82,0.83,0.83,0.012345679012345512
2024-04-24 20:00:00,0.61,0.61,-0.19,-0.25609756097560976
2024-07-23 20:00:00,0.71,0.66,-6.45,0.16393442622950816
2024-10-21 20:00:00,0.62,0.64,3.76,-0.12676056338028163
2025-01-28 19:00:00,0.55,0.53,-3.36,-0.11290322580645151
2025-04-22 20:00:00,0.36,0.17,-52.66,-0.34545454545454557
