Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-29 20:00:00,0.48,0.48,0.08,
2022-11-28 19:00:00,0.56,0.57,1.36,0.16666666666666674
2023-03-01 19:00:00,0.54,0.63,17.58,-0.0357142857142857
2023-05-29 20:00:00,0.48,0.52,7.33,-0.11111111111111116
2023-08-28 20:00:00,0.47,0.49,5.19,-0.02083333333333337
2023-11-27 19:00:00,0.5,0.52,3.01,0.06382978723404253
2024-02-28 19:00:00,0.45,0.48,6.41,-0.09999999999999998
2024-06-03 20:00:00,0.39,0.42,7.99,-0.1333333333333333
2024-09-03 20:00:00,0.47,0.5,6.86,0.20512820512820507
2024-12-04 19:00:00,0.56,0.58,3.96,0.19148936170212782
2025-03-05 19:00:00,0.49,0.49,-0.92,-0.1250000000000001
2025-06-02 20:00:00,0.32,0.38,17.13,-0.346938775510204
