Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2021-05-03 20:00:00,0.09,0.27,185.9,
2021-08-02 20:00:00,0.18,0.19,3.9,1.0
2021-11-01 20:00:00,0.1,0.1,2.27,-0.4444444444444444
2022-02-07 19:00:00,0.08,0.05,-40.68,-0.20000000000000007
2022-05-02 20:00:00,0.1,0.13,30.0,0.25
2022-08-01 20:00:00,0.1,0.13,23.26,0.0
2022-10-31 20:00:00,0.11,0.65,497.7,0.09999999999999987
2023-02-06 19:00:00,0.1,0.01,-90.38,-0.09090909090909083
2023-04-26 20:00:00,0.09,0.22,154.95,-0.10000000000000009
2023-07-26 20:00:00,0.11,0.09,-16.0,0.22222222222222232
2023-10-29 20:00:00,0.08,0.12,45.95,-0.2727272727272727
2024-02-07 19:00:00,0.1,0.13,28.4,0.25
