Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2021-11-02 20:00:00,1.34,1.59,18.39,
2022-02-22 19:00:00,2.71,2.81,3.74,1.0223880597014925
2022-05-03 20:00:00,1.14,1.36,19.21,-0.5793357933579336
2022-08-02 20:00:00,1.6,1.77,10.49,0.4035087719298247
2022-11-01 20:00:00,1.63,1.77,8.51,0.018749999999999822
2023-02-21 19:00:00,2.8,3.09,10.52,0.7177914110429449
2023-10-31 20:00:00,1.26,1.41,11.56,-0.55
2024-02-20 19:00:00,3.71,3.94,6.19,1.9444444444444442
2024-07-30 20:00:00,1.92,2.5,30.43,-0.4824797843665768
2024-11-05 19:00:00,1.72,2.58,49.68,-0.10416666666666663
2025-02-18 19:00:00,3.93,4.44,12.89,1.2848837209302326
2025-04-29 20:00:00,1.68,1.64,-2.6,-0.5725190839694656
