Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-29 20:00:00,1.27,1.54,21.39,
2022-11-21 19:00:00,1.03,1.38,33.71,-0.1889763779527559
2023-03-01 19:00:00,2.11,2.61,23.95,1.0485436893203883
2023-05-24 20:00:00,1.11,1.15,3.53,-0.4739336492890994
2023-08-28 20:00:00,1.06,1.22,14.73,-0.04504504504504503
2023-11-20 19:00:00,1.18,1.29,8.91,0.1132075471698113
2024-02-28 19:00:00,2.52,2.72,7.88,1.1355932203389831
2024-05-29 20:00:00,1.08,1.2,11.53,-0.5714285714285714
2024-08-28 20:00:00,1.16,1.34,15.8,0.07407407407407396
2024-11-25 19:00:00,1.29,1.26,-2.65,0.11206896551724155
2025-03-03 19:00:00,2.4,2.58,7.52,0.8604651162790697
2025-05-28 20:00:00,1.09,1.15,5.45,-0.5458333333333333
