Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-20 20:00:00,2.35,2.76,17.47,
2022-10-19 20:00:00,2.26,2.56,13.25,-0.0382978723404257
2023-01-23 19:00:00,2.54,2.87,12.78,0.1238938053097347
2023-04-24 20:00:00,2.25,2.36,4.89,-0.11417322834645671
2023-07-24 20:00:00,2.01,2.05,2.19,-0.1066666666666668
2023-10-23 20:00:00,1.87,2.02,8.28,-0.06965174129353213
2024-01-29 19:00:00,1.91,2.09,9.61,0.021390374331550666
2024-04-22 20:00:00,1.71,1.92,12.29,-0.10471204188481675
2024-07-22 20:00:00,1.57,1.72,9.31,-0.08187134502923976
2024-10-21 20:00:00,1.57,1.71,9.02,0.0
2025-01-28 19:00:00,2.16,2.14,-0.95,0.3757961783439492
2025-04-21 20:00:00,1.64,1.88,14.43,-0.2407407407407408
