Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-20 20:00:00,0.76,0.76,-0.2,
2022-10-19 20:00:00,0.56,0.69,22.92,-0.26315789473684204
2023-01-25 19:00:00,1.14,1.17,2.26,1.0357142857142851
2023-04-26 20:00:00,0.05,0.05,-8.31,-0.956140350877193
2023-07-19 20:00:00,1.59,1.92,20.46,30.8
2023-10-18 20:00:00,0.25,0.38,50.76,-0.8427672955974843
2024-01-24 19:00:00,0.1,0.29,182.1,-0.6
2024-04-24 20:00:00,-0.29,-0.34,-16.97,-3.8999999999999995
2024-07-24 20:00:00,1.05,1.09,4.0,-4.620689655172415
2024-10-23 20:00:00,0.16,0.3,91.46,-0.8476190476190476
2025-01-22 19:00:00,0.64,0.86,34.59,3.0
2025-04-23 20:00:00,-0.65,-0.59,8.77,-2.015625
