Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-26 20:00:00,2.38,2.66,11.91,
2022-11-01 20:00:00,2.97,3.04,2.23,0.24789915966386578
2023-01-25 19:00:00,1.88,2.46,31.0,-0.3670033670033671
2023-04-26 20:00:00,2.6,3.01,15.67,0.38297872340425543
2023-07-31 20:00:00,3.17,3.01,-4.98,0.21923076923076912
2023-11-01 20:00:00,3.45,3.64,5.55,0.0883280757097793
2024-01-30 19:00:00,2.64,2.04,-22.67,-0.23478260869565215
2024-05-06 20:00:00,2.16,2.5,15.87,-0.18181818181818177
2024-08-06 20:00:00,2.08,2.71,30.42,-0.03703703703703709
2024-11-06 19:00:00,2.41,2.47,2.61,0.15865384615384626
2025-02-09 19:00:00,1.59,1.83,15.35,-0.34024896265560167
2025-05-06 20:00:00,2.09,2.45,16.98,0.3144654088050314
