Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2021-08-01 20:00:00,2.58,2.55,-1.12,
2021-11-02 20:00:00,3.88,4.13,6.32,0.5038759689922481
2022-02-15 19:00:00,4.08,4.58,12.12,0.05154639175257736
2022-05-03 20:00:00,7.0,7.74,10.6,0.7156862745098038
2022-08-01 20:00:00,8.75,9.36,7.0,0.25
2022-10-26 20:00:00,7.51,7.48,-0.34,-0.1417142857142858
2023-02-21 19:00:00,5.77,5.91,2.5,-0.2316910785619175
2023-04-25 20:00:00,4.91,5.21,6.04,-0.14904679376083185
2023-07-31 20:00:00,4.17,4.49,7.71,-0.1507128309572302
2023-11-01 20:00:00,5.55,5.83,5.08,0.3309352517985611
2024-02-21 19:00:00,5.48,5.26,-3.93,-0.012612612612612484
2024-05-01 20:00:00,5.0,,,-0.08759124087591252
