Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-17 20:00:00,0.99,1.11,11.62,
2022-11-16 19:00:00,0.81,1.0,23.18,-0.18181818181818177
2023-02-27 19:00:00,1.24,1.31,5.68,0.5308641975308641
2023-05-17 20:00:00,1.06,1.09,3.04,-0.14516129032258063
2023-08-16 20:00:00,1.16,1.32,13.58,0.09433962264150941
2023-11-15 19:00:00,1.22,1.33,8.92,0.051724137931034475
2024-03-04 19:00:00,1.65,1.82,10.06,0.3524590163934427
2024-05-22 20:00:00,1.35,1.46,8.55,-0.18181818181818177
2024-08-21 20:00:00,1.5,1.59,6.21,0.11111111111111094
2024-11-20 19:00:00,1.4,1.48,6.02,-0.06666666666666676
2025-03-03 19:00:00,1.66,1.79,8.11,0.18571428571428572
2025-05-21 20:00:00,1.44,1.47,2.01,-0.1325301204819277
